"gene_id","ILSGR0260r_S1_BC1.bam","ILSGR0260r_S1_BC10.bam","ILSGR0260r_S1_BC11.bam","ILSGR0260r_S1_BC12.bam","ILSGR0260r_S1_BC13.bam","ILSGR0260r_S1_BC14.bam","ILSGR0260r_S1_BC15.bam","ILSGR0260r_S1_BC16.bam","ILSGR0260r_S1_BC17.bam","ILSGR0260r_S1_BC18.bam","ILSGR0260r_S1_BC19.bam","ILSGR0260r_S1_BC2.bam","ILSGR0260r_S1_BC20.bam","ILSGR0260r_S1_BC21.bam","ILSGR0260r_S1_BC22.bam","ILSGR0260r_S1_BC23.bam","ILSGR0260r_S1_BC24.bam","ILSGR0260r_S1_BC25.bam","ILSGR0260r_S1_BC26.bam","ILSGR0260r_S1_BC27.bam","ILSGR0260r_S1_BC28.bam","ILSGR0260r_S1_BC29.bam","ILSGR0260r_S1_BC3.bam","ILSGR0260r_S1_BC30.bam","ILSGR0260r_S1_BC31.bam","ILSGR0260r_S1_BC32.bam","ILSGR0260r_S1_BC33.bam","ILSGR0260r_S1_BC34.bam","ILSGR0260r_S1_BC35.bam","ILSGR0260r_S1_BC36.bam","ILSGR0260r_S1_BC37.bam","ILSGR0260r_S1_BC38.bam","ILSGR0260r_S1_BC39.bam","ILSGR0260r_S1_BC4.bam","ILSGR0260r_S1_BC40.bam","ILSGR0260r_S1_BC5.bam","ILSGR0260r_S1_BC6.bam","ILSGR0260r_S1_BC7.bam","ILSGR0260r_S1_BC8.bam","ILSGR0260r_S1_BC9.bam"
"17978",0,4,0,0,25,6,4,0,0,2,2,0,0,27,0,6,0,0,15,21,8,0,2,5,1,6,0,0,0,0,2,0,4,3,0,29,12,14,0,5
"72265",0,125,1,0,109,10,21,3,132,56,63,75,0,28,0,103,31,0,10,156,65,15,79,36,11,148,1,29,82,0,136,46,50,173,17,43,137,89,6,99
"212442",0,0,0,0,8,0,0,10,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2,0,4,0,0,9,0,3,3,0,0,6
"14048",0,0,4,0,0,0,5,0,1,0,12,0,0,0,0,0,0,1,0,2,0,0,0,0,0,14,0,0,2,0,1,0,0,0,0,0,13,0,0,11
"21749",0,4,0,0,29,0,0,0,15,43,1,4,0,2,0,37,1,0,0,23,0,0,0,0,2,30,0,36,27,0,12,11,0,4,0,0,6,0,7,7
"19989",1,354,11,18,385,48,53,82,369,254,129,92,20,234,0,61,89,1,49,219,51,235,113,177,61,431,7,234,305,0,370,69,149,323,31,185,355,97,33,389
"66799",0,29,0,0,12,0,0,0,0,3,0,0,0,3,0,0,10,0,0,0,12,5,2,0,0,35,0,4,18,0,1,7,1,58,26,0,11,0,0,16
"67923",0,48,0,0,15,0,4,6,3,3,64,10,11,12,0,14,0,0,0,5,5,4,0,21,2,48,0,19,26,0,45,6,1,80,3,13,30,1,0,15
"70397",0,3,0,0,7,5,0,0,2,16,1,0,0,34,0,0,0,0,0,10,0,0,1,5,3,25,0,16,1,0,7,0,1,51,0,5,1,0,0,10
"17215",1,141,0,0,132,9,8,0,86,37,90,0,0,10,0,52,30,1,0,81,0,17,29,14,8,112,0,52,30,0,217,57,13,54,3,23,85,5,0,133
"70155",0,96,0,6,80,21,58,0,42,25,11,38,5,34,0,19,29,0,6,51,52,27,21,50,10,45,0,89,138,0,134,15,133,100,1,9,56,23,0,81
"98366",0,5,0,0,4,0,9,0,7,0,17,0,5,0,0,1,0,0,0,0,0,6,3,30,0,25,0,0,7,0,33,0,0,12,0,10,0,2,0,22
"68002",0,14,5,0,12,0,11,0,8,7,9,0,0,0,0,0,0,0,0,0,0,34,0,0,7,35,0,1,22,0,0,0,1,10,0,8,11,0,0,27
"68187",0,13,0,2,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,8,0,0,6,0,0,2,0,0,2
"68421",0,8,0,0,8,0,0,0,1,3,0,0,0,11,0,11,0,0,1,2,2,6,2,0,0,7,0,6,2,0,10,0,17,9,0,3,4,0,0,1
"665903",0,3,0,0,14,0,0,0,40,6,21,0,0,21,0,8,0,0,0,2,0,22,4,1,5,15,0,20,8,0,9,2,15,7,5,2,16,14,1,2
"213109",0,68,0,1,7,8,33,5,31,22,4,23,3,1,0,18,13,2,0,14,15,1,29,19,7,34,0,6,18,0,54,3,7,83,0,54,72,4,0,48
"19243",10,0,0,7,12,0,0,0,0,4,9,1,8,18,0,4,16,0,0,21,7,9,3,4,0,8,0,11,13,0,1,19,1,53,0,21,7,3,4,2
"19076",0,12,0,0,8,0,0,0,17,37,4,3,0,0,0,3,5,0,0,0,7,5,12,5,0,9,0,59,1,0,21,5,3,16,0,0,15,5,0,18
"213539",0,55,0,0,15,0,0,0,2,0,1,0,0,18,0,17,11,0,0,10,0,30,3,0,0,23,0,9,0,0,16,14,18,6,0,1,21,0,0,28
"98403",0,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,3,0,0,0,0,4,0,2,39,0,2,1,26,0,11
"69668",0,12,15,0,12,0,0,0,3,14,3,4,0,3,0,15,3,0,1,7,1,1,0,0,8,15,0,8,12,0,7,0,10,1,0,0,3,0,0,5
"27993",2,19,0,0,4,0,1,0,5,2,53,0,0,0,0,0,0,0,1,21,2,14,0,0,0,38,14,30,33,0,12,12,0,4,0,4,39,0,0,25
"52318",0,6,0,0,1,0,0,0,0,0,4,0,0,5,0,1,0,0,0,0,0,1,0,0,20,16,0,5,0,0,15,0,0,31,0,0,0,9,0,7
"19253",0,171,7,0,123,13,10,0,105,4,186,0,122,58,0,100,50,0,3,136,144,401,44,36,10,258,0,64,94,0,132,29,22,259,10,5,453,12,4,218
"214469",8,20,1,0,0,0,1,0,4,7,12,0,25,13,0,7,16,30,3,30,5,0,10,4,2,37,0,17,33,0,17,3,16,19,2,21,32,7,0,11
"226971",0,14,0,0,4,0,0,0,9,1,9,0,0,0,0,0,0,0,0,3,0,2,12,0,0,4,0,17,0,0,0,7,32,27,0,7,5,1,0,30
"320011",0,13,0,3,38,0,2,0,58,9,9,5,2,10,0,12,9,0,0,42,7,42,0,14,2,40,0,80,7,0,23,0,18,6,0,26,18,20,0,19
"214854",0,6,0,0,9,0,0,0,2,0,2,0,13,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,4
"214855",0,17,0,1,2,0,0,0,7,0,8,1,0,6,0,0,2,0,0,11,0,0,0,17,0,6,0,39,3,0,50,2,2,86,0,0,2,0,0,30
"226976",2,9,0,0,15,0,0,0,37,8,17,0,0,20,0,24,1,0,0,0,6,1,0,7,0,0,0,5,15,0,2,0,5,20,0,9,3,1,0,3
"214895",0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,0,2,1,0,13,0,0,0,0,0,7,1,0,13
"94220",13,0,0,0,0,0,0,0,12,0,6,0,0,15,0,0,0,0,0,1,4,0,12,2,0,8,0,9,0,0,0,0,0,4,0,0,1,0,0,0
"94218",0,4,0,0,11,0,0,0,12,2,0,0,0,3,0,0,28,0,0,14,3,5,80,0,0,0,0,15,0,0,86,0,0,0,1,0,0,0,0,17
"12859",2,25,0,0,17,0,1,0,36,17,15,2,2,5,0,6,6,0,0,49,3,11,24,4,0,13,0,45,71,0,15,7,9,22,9,12,17,3,0,29
"226977",0,10,0,0,0,0,0,0,0,0,2,5,6,2,0,1,2,0,3,3,0,0,0,0,0,8,0,0,16,0,5,0,13,10,0,0,2,2,0,16
"56030",0,15,3,0,6,0,17,0,10,14,9,4,0,3,0,0,1,0,0,24,25,5,8,3,0,8,0,3,3,0,13,0,0,22,0,0,36,0,0,18
"76178",3,15,0,1,5,0,2,0,3,5,21,9,2,3,0,53,3,0,0,34,2,6,20,0,12,20,0,5,13,0,9,0,6,16,3,4,3,4,0,8
"67387",5,23,0,0,0,5,0,0,3,0,17,0,0,21,0,12,2,0,0,15,1,33,4,15,0,40,0,6,8,0,60,20,16,89,6,2,25,1,0,10
"269181",5,18,0,0,11,0,0,0,8,0,22,2,0,11,0,5,6,0,0,7,0,2,11,3,6,2,0,7,0,0,0,0,1,2,0,0,9,0,0,3
"69028",0,2,0,0,0,0,0,0,20,4,14,0,0,0,0,10,0,0,8,5,3,2,4,2,2,18,0,2,14,0,0,0,0,0,0,2,9,6,0,16
"107734",0,36,1,0,66,0,0,1,7,29,23,10,15,5,0,11,3,0,2,17,28,19,4,1,1,46,0,38,33,0,47,10,7,64,0,2,44,2,0,19
"98258",0,30,0,0,28,0,0,0,45,2,30,7,14,8,0,2,6,0,0,23,7,23,8,13,0,27,0,5,0,0,47,0,6,30,0,3,41,14,1,2
"226982",4,120,0,1,68,4,1,0,169,42,94,14,5,59,0,21,18,17,7,64,183,31,15,10,42,68,0,70,95,0,143,15,27,187,3,27,127,25,2,183
"16764",1,17,8,9,11,0,2,0,40,6,9,2,9,10,0,11,11,0,0,25,0,13,5,95,4,22,0,20,11,0,5,2,18,24,0,9,69,14,0,109
"68833",3,29,0,0,21,0,0,0,41,6,7,0,19,0,0,9,1,0,5,17,0,8,4,1,0,14,0,18,7,0,27,0,1,0,0,15,2,22,5,20
"114641",0,14,0,0,9,14,1,9,34,2,18,13,37,28,0,2,1,3,2,9,2,26,4,2,9,14,0,15,8,0,4,7,9,27,0,19,11,1,0,30
"54610",0,0,0,0,1,0,0,0,0,0,3,1,0,3,0,5,0,0,0,0,8,0,1,38,0,0,0,0,0,0,8,0,3,10,0,0,2,3,0,0
"52846",0,9,0,0,21,0,6,0,1,1,1,1,0,0,0,8,0,0,0,0,1,0,0,0,0,19,0,2,5,0,3,0,0,3,0,0,0,0,0,16
"67702",0,0,0,0,16,0,6,0,12,9,12,0,5,6,0,0,0,0,1,4,17,12,13,2,1,24,0,6,7,0,22,2,3,8,3,32,22,4,0,10
"26921",0,53,0,9,76,4,5,23,76,26,31,59,0,3,0,4,71,0,10,40,58,20,34,15,0,53,0,30,29,0,51,28,49,109,0,100,58,38,0,99
"16178",0,7,0,0,11,0,0,0,0,8,14,0,0,0,0,8,0,0,0,0,0,2,0,1,2,4,0,0,10,0,0,8,35,0,0,0,0,0,0,0
"16177",17,29,4,1,12,0,0,0,68,2,2,0,3,30,0,0,0,6,0,62,6,36,11,52,1,1,0,0,0,0,6,43,2,0,0,23,27,10,0,54
"16182",0,3,0,8,0,0,0,0,6,0,0,0,0,16,0,0,2,0,0,28,0,0,15,85,0,3,0,0,21,0,0,0,3,7,0,3,12,1,0,15
"69527",0,90,0,0,6,0,0,0,42,20,45,0,0,7,0,9,0,0,0,2,0,46,14,0,1,15,0,16,12,0,27,0,16,66,0,0,26,2,0,11
"73122",0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,7,0,0,0,1,0,0,2,0,0,4,0,0,0,0,10,5,0,0,0
"98404",0,0,0,0,0,15,4,0,0,6,11,0,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,6,5,0,14,0,0,9,0,0,17,23,0,2
"22019",2,73,0,1,61,0,1,0,53,28,72,4,0,13,0,46,14,0,8,76,5,17,17,4,1,57,0,13,3,0,79,36,14,34,1,5,31,4,0,39
"75623",0,14,0,0,25,0,0,0,11,18,9,0,0,9,0,0,0,0,0,22,0,4,0,2,5,24,0,5,1,0,15,0,0,8,0,2,3,9,0,7
"72050",4,24,0,0,11,0,0,0,5,10,10,0,0,0,0,3,0,0,0,1,0,9,0,0,0,31,0,26,1,0,6,0,0,1,0,0,0,0,0,2
"246229",0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,18,5,2,10,0,0,3,0,0,9,0,0,0,0,6,0,0,6,0,0,0
"22592",0,0,0,2,0,0,0,0,6,0,0,0,0,2,0,7,0,0,0,3,0,4,34,0,0,0,0,0,2,0,19,0,3,0,0,0,0,1,0,34
"73674",6,18,0,0,11,0,0,0,5,10,5,7,0,0,0,0,0,0,0,0,0,10,0,0,6,23,0,22,25,0,48,3,13,43,2,1,4,0,1,11
"433297",3,13,0,0,12,0,0,0,41,3,22,1,1,14,0,0,4,0,0,29,21,19,4,48,14,44,0,31,21,0,18,13,22,15,1,2,34,19,0,8
"227059",0,15,0,0,13,2,0,0,1,0,12,0,0,7,0,0,0,0,0,4,10,7,0,1,0,10,0,1,0,0,7,9,0,10,0,0,3,8,0,2
"109019",0,0,0,2,2,0,0,0,48,0,0,2,0,0,0,10,4,0,11,6,9,1,0,0,0,23,0,0,0,0,28,0,0,0,0,0,0,0,0,1
"20849",0,4,0,6,9,0,2,0,0,5,0,0,0,0,0,0,6,0,0,3,2,9,0,1,0,20,0,0,2,0,1,2,0,0,1,1,0,0,0,3
"100042634",0,3,0,3,4,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3
"20846",0,14,0,1,30,6,11,39,2,0,0,6,0,5,0,3,14,9,6,34,0,4,0,11,0,0,0,0,2,0,24,0,16,9,0,0,2,1,0,0
"14660",2,83,0,0,146,1,0,0,6,47,62,0,22,43,0,32,2,0,2,102,26,9,11,15,85,58,0,7,14,0,56,18,5,75,15,72,27,23,0,58
"17936",3,33,4,0,15,0,1,0,1,1,16,6,1,8,0,24,0,0,0,25,0,1,11,6,0,28,0,1,3,0,28,0,4,28,0,6,0,2,5,21
"227094",0,9,0,0,0,0,0,1,3,2,1,0,0,15,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,147,0,3,0,0,0,0,21
"227095",1,15,0,0,8,1,0,0,0,0,6,0,0,3,0,0,1,4,0,73,0,49,4,0,1,33,0,0,6,0,0,1,0,18,1,46,0,4,0,1
"227102",0,1,0,0,7,0,1,0,32,1,5,0,1,6,0,36,0,0,0,0,0,0,14,6,1,0,0,0,3,0,0,0,0,11,0,0,1,0,0,10
"70396",0,12,0,8,7,11,0,0,39,20,27,4,7,23,0,5,23,0,0,0,38,8,17,13,8,38,0,1,5,0,8,23,23,22,0,4,15,0,0,54
"98267",6,26,0,14,12,0,27,0,12,14,17,5,15,36,0,66,3,10,0,31,38,5,23,8,7,21,0,2,6,0,15,6,11,32,3,1,5,8,0,14
"329154",0,3,0,0,17,0,0,0,2,1,4,0,0,1,0,2,7,0,0,0,10,9,18,11,1,39,0,54,14,0,3,0,0,21,0,8,15,0,7,21
"81898",0,139,4,24,150,3,45,7,63,102,114,23,28,41,0,66,20,26,2,133,32,30,40,112,31,124,0,153,180,0,96,40,153,171,3,83,95,50,2,153
"15510",4,273,3,0,59,4,9,0,130,34,161,0,2,1,0,27,4,0,8,47,0,47,3,7,2,237,0,130,40,0,95,8,12,151,2,27,83,4,7,160
"15528",3,60,0,3,86,0,0,0,109,37,52,18,36,14,0,29,10,5,13,162,17,30,28,10,4,99,0,62,43,0,77,23,41,221,9,31,74,13,21,201
"19070",0,4,0,0,29,1,0,1,25,0,15,0,0,0,0,44,3,0,0,70,0,0,1,0,0,11,0,7,0,0,2,3,8,18,0,4,1,9,0,3
"74013",0,0,0,0,0,0,0,0,0,5,1,0,8,0,0,0,14,0,0,17,0,0,0,0,0,2,0,0,42,0,0,0,0,0,0,3,1,0,3,1
"626009",0,20,0,0,14,2,0,0,6,2,5,3,0,0,0,7,3,0,0,8,0,0,4,6,0,6,0,11,7,0,3,0,0,4,0,0,7,0,0,21
"68115",0,5,0,0,0,0,0,0,6,0,3,0,0,0,0,2,0,0,0,0,0,1,0,7,0,2,0,0,2,0,0,0,8,0,0,0,1,0,0,1
"68549",0,2,0,0,6,0,0,0,16,7,0,0,0,4,0,4,0,1,0,0,0,9,0,9,50,39,0,19,0,0,19,0,22,26,0,0,5,9,0,5
"66882",1,136,1,0,48,0,1,0,22,38,15,4,1,2,0,0,5,1,0,35,4,21,7,14,9,26,0,22,36,0,73,14,29,32,0,7,12,7,0,45
"12747",0,34,0,0,3,2,4,0,27,5,26,7,19,1,0,4,11,0,4,17,15,5,6,47,2,16,0,19,12,0,28,20,10,6,4,0,65,0,4,14
"70225",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,2,0,0,9,0,3,11,0,4,0,2,0,0,0,14,0,0,31
"65102",0,29,0,0,34,0,0,0,4,23,0,0,8,4,0,0,0,0,0,16,10,0,0,0,0,37,0,10,23,0,2,1,0,1,0,0,10,0,0,13
"18393",0,46,0,0,31,0,6,0,27,0,33,0,1,4,0,11,8,0,0,57,0,0,3,13,0,5,0,8,6,0,25,18,26,37,0,21,33,4,0,146
"213056",0,2,10,0,27,17,5,0,2,0,0,15,0,0,0,6,5,0,0,58,0,6,0,3,0,36,0,12,0,0,13,0,12,17,0,2,2,0,0,1
"66495",2,27,0,0,19,1,0,1,36,36,16,9,6,5,0,13,0,0,1,21,4,7,12,3,4,27,0,6,37,0,25,15,16,10,4,9,8,9,2,23
"100504501",0,1,0,0,11,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,27,0,2,0,0,0,3,0,0,7
"12633",2,22,0,6,28,33,0,0,0,6,2,1,0,21,0,28,1,0,0,39,11,8,3,4,157,15,0,27,11,0,29,3,14,1,0,22,0,0,0,1
"12370",0,41,0,0,13,0,6,0,66,0,12,4,0,18,0,3,0,0,8,38,6,14,1,42,1,24,0,26,1,0,55,14,18,24,0,5,81,2,3,38
"70827",0,9,0,0,0,0,0,0,26,1,9,0,1,0,0,2,0,0,0,17,4,0,0,0,0,11,0,3,0,0,4,0,0,0,0,18,8,0,0,4
"14369",0,41,0,0,0,0,0,3,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,0,0,20,0,1,5,0,0,8
"22218",0,34,0,0,24,3,0,0,49,7,8,7,0,0,0,1,20,0,0,40,0,13,4,10,4,84,0,18,7,0,83,5,1,30,1,0,26,6,1,28
"55989",18,159,2,11,159,11,2,0,133,43,83,27,3,8,0,39,43,0,0,126,0,17,35,5,40,203,0,76,140,0,92,12,28,180,26,45,103,11,2,165
"100504533",0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,2,4,1,15,1,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"72750",0,14,0,0,22,0,3,0,10,3,0,11,0,3,0,0,5,0,0,3,23,0,8,21,9,13,0,5,2,0,10,0,0,22,0,0,1,2,0,9
"57750",0,20,0,0,6,13,0,0,3,29,21,5,0,4,0,3,1,0,0,4,0,9,0,0,0,42,0,49,6,0,24,12,2,19,2,14,25,1,0,63
"100504573",0,11,0,0,13,2,0,0,6,2,7,0,0,2,0,4,4,0,1,9,3,2,0,2,3,12,0,4,5,0,8,6,2,4,12,2,4,2,0,15
"269198",0,9,0,8,0,3,2,0,10,0,5,0,12,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"329165",0,10,0,1,20,0,0,0,21,11,0,0,1,6,0,0,7,0,0,37,0,6,0,9,0,5,0,7,4,0,0,0,10,1,0,0,10,0,0,12
"77300",0,31,0,0,3,1,0,0,13,2,2,1,3,15,0,3,0,0,8,6,22,14,18,1,0,15,0,3,2,0,22,10,14,11,0,0,49,0,7,33
"100043027",0,10,0,0,3,0,0,0,15,9,8,9,0,2,0,2,3,0,0,26,0,7,9,7,4,9,0,49,0,0,7,11,0,23,0,0,11,0,0,3
"12487",1,11,0,1,18,0,0,0,62,21,37,0,2,25,0,126,13,0,0,40,0,0,48,1,2,37,0,3,1,0,143,82,7,1,0,28,120,0,26,26
"227195",1,56,0,0,28,0,1,0,40,13,47,31,1,4,0,2,11,0,0,37,18,11,19,2,51,34,0,23,3,0,39,2,7,0,12,4,47,26,2,69
"227197",0,10,0,0,14,2,1,1,6,8,18,9,0,17,0,12,0,0,0,13,0,2,11,13,0,10,0,4,0,0,5,17,3,9,3,0,24,6,22,14
"55949",5,281,3,3,151,66,46,34,234,76,135,11,50,99,0,59,74,1,8,194,18,105,66,147,27,293,0,135,175,0,284,90,115,182,36,90,308,50,23,293
"75619",0,5,0,0,15,0,4,0,4,15,2,0,0,0,0,1,0,0,0,0,7,0,3,3,0,0,0,3,0,0,1,14,0,6,0,8,7,0,0,5
"12912",0,23,0,0,29,0,11,0,11,7,16,9,0,5,0,40,0,0,1,19,57,3,3,9,42,41,0,14,71,0,39,4,2,20,0,2,21,9,0,1
"241075",0,0,0,1,0,0,0,0,35,0,0,26,0,3,0,0,0,0,0,0,19,0,31,25,0,0,0,2,0,0,38,0,0,0,0,0,8,8,0,1
"15926",0,3,0,0,16,1,0,37,7,23,4,0,0,6,0,29,8,0,0,0,21,1,0,4,0,15,0,7,15,0,54,6,6,36,9,0,2,8,7,2
"18711",0,7,0,0,7,0,0,0,2,16,2,3,0,87,0,0,0,0,0,2,0,7,0,10,24,0,0,16,16,0,0,0,0,26,0,0,4,8,0,4
"66646",0,26,0,0,32,0,0,0,3,0,1,0,0,0,0,14,0,0,0,0,3,0,13,4,0,0,0,0,0,0,0,0,0,3,0,1,5,0,0,5
"68691",0,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,6,0,0,3,0,16,3,0,4,0
"11363",0,17,0,0,10,5,14,0,0,12,3,0,0,1,0,2,0,0,0,5,0,0,6,31,0,2,0,0,0,0,29,0,15,9,0,1,0,1,0,23
"14768",0,12,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,2,2,0,0,2,0,0,0,0,4,2,0,6,0,17,2,0,7,5,0,0,1
"22779",0,0,0,0,0,0,0,0,28,0,0,6,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,2,0,5,0,0,11,1,116,0,23,0,9
"12021",0,0,0,0,13,1,0,0,0,4,8,0,0,1,0,4,0,0,0,5,0,13,0,0,4,28,2,2,33,0,2,0,0,31,0,0,25,1,0,7
"108147",2,42,0,1,105,0,1,0,59,7,48,0,0,25,0,8,6,0,0,2,0,9,0,20,2,78,0,120,12,0,46,5,8,64,0,18,59,3,18,53
"433319",0,11,0,0,0,0,0,0,13,0,10,0,2,8,0,1,0,0,0,6,0,10,0,13,0,1,0,1,1,0,5,3,0,7,0,5,3,0,0,2
"54380",0,37,0,0,13,0,0,0,26,8,6,0,0,0,0,2,1,3,0,0,0,4,0,11,0,16,0,0,3,0,1,3,0,0,0,13,0,0,0,2
"19981",7,163,6,3,94,6,12,13,128,56,220,15,7,31,0,104,14,0,5,135,13,119,30,36,12,155,0,58,28,0,205,12,19,96,2,122,114,38,4,235
"21961",0,0,3,0,0,0,0,0,2,0,0,0,2,4,0,8,0,0,0,0,0,2,0,5,0,0,0,0,15,0,0,0,0,0,0,1,7,0,0,4
"76709",15,365,0,9,311,11,15,19,211,235,229,67,81,105,0,118,92,55,87,176,224,189,159,197,83,339,0,163,175,0,705,136,138,251,40,59,225,104,48,313
"227290",0,100,0,0,202,1,2,0,10,1,17,0,1,38,0,87,26,0,0,78,77,0,0,40,0,190,0,53,19,0,121,7,6,17,4,0,14,49,0,59
"56695",0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,1,2,0,0,0,1,0,2,0,0,1,0,0,4,0,0,1,0,0,6
"69660",0,4,0,0,0,0,0,0,10,2,4,0,2,1,0,0,0,0,2,14,3,0,0,0,0,7,0,5,3,0,3,0,1,0,2,1,0,0,0,3
"227292",0,23,0,0,28,9,0,0,22,26,20,0,6,7,0,15,0,0,4,41,4,2,12,29,0,22,0,1,0,0,93,4,49,9,6,0,8,6,0,10
"319651",0,17,1,0,23,0,0,0,32,1,0,0,0,17,0,4,7,0,0,1,0,5,6,16,0,5,0,3,1,0,8,1,16,8,8,4,1,1,0,18
"58184",0,7,1,0,26,0,12,0,10,0,10,0,0,14,0,8,18,0,0,17,0,3,0,0,0,15,0,19,0,0,44,0,3,8,1,19,6,0,0,8
"77264",0,11,0,0,2,0,0,0,3,9,0,5,0,4,0,0,4,0,0,0,0,14,0,3,0,0,0,0,0,0,5,0,0,2,0,0,11,0,0,0
"66821",0,11,0,0,8,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,4,18,0,0,0,7,0,1,0,0,3,0,0,1,0,0,0,2,0,7
"69171",0,20,1,0,37,16,13,0,30,7,26,7,0,13,0,63,1,0,0,11,119,1,12,29,0,29,0,33,17,0,89,1,21,1,0,32,63,24,0,38
"227298",0,18,0,0,32,0,16,0,2,2,28,0,0,0,0,43,2,0,0,5,4,0,33,28,0,0,0,20,23,0,60,17,43,15,0,3,3,0,0,0
"68818",0,17,0,0,0,4,0,0,0,1,3,0,0,5,0,11,8,0,0,6,0,0,0,0,2,7,0,0,0,0,2,0,3,0,0,0,0,0,0,7
"245860",0,4,0,0,10,0,0,0,6,0,1,0,0,0,0,7,4,0,1,0,10,1,0,10,0,1,0,2,9,0,0,0,3,6,0,13,0,1,0,0
"20872",4,16,0,0,99,0,0,0,9,14,109,0,0,18,0,9,0,0,0,144,3,10,0,0,0,26,0,52,58,0,130,0,0,48,0,0,27,28,0,31
"22145",0,52,1,0,43,1,0,2,33,12,35,0,0,13,0,2,0,0,0,33,0,26,0,18,10,52,0,213,64,0,89,57,3,54,0,0,14,15,0,54
"13437",0,3,0,0,8,0,0,0,10,0,9,0,0,4,0,1,0,0,0,25,10,24,0,6,0,36,0,9,26,0,35,0,4,1,0,0,0,0,0,28
"23874",0,63,1,9,55,0,0,0,3,0,40,2,3,24,0,1,2,6,0,9,38,28,4,11,0,60,0,82,6,0,27,19,0,31,0,0,15,0,0,46
"74205",0,74,0,0,16,1,0,0,6,0,43,5,6,3,0,9,7,0,0,10,0,1,6,0,0,9,0,25,6,0,35,2,5,40,0,13,21,0,0,1
"69163",6,27,0,0,20,29,0,29,50,37,19,0,0,9,0,0,0,0,0,20,0,63,6,0,0,31,0,19,0,0,46,6,7,64,0,0,6,9,0,84
"26554",2,115,2,1,28,2,5,24,238,29,90,1,19,23,0,22,6,0,5,31,28,3,25,50,0,133,0,38,16,0,46,17,30,57,21,0,48,27,0,29
"210293",12,54,0,1,29,1,13,5,28,5,48,12,17,30,0,11,5,5,0,36,28,15,27,25,14,7,0,31,43,0,34,0,10,70,5,2,77,20,5,40
"75734",1,72,0,0,2,0,0,0,12,3,15,20,0,22,0,14,2,0,2,15,14,22,0,26,0,61,0,5,11,0,23,0,23,23,6,33,10,12,0,28
"15463",0,1,3,3,11,0,0,0,20,0,8,0,0,0,0,0,6,0,0,0,0,20,4,0,12,2,0,0,9,0,4,0,7,33,0,0,2,0,7,7
"14897",3,42,0,0,31,2,0,0,33,8,13,0,0,12,0,21,0,0,0,7,14,17,26,8,0,81,1,20,19,0,20,16,7,16,0,6,19,7,0,60
"109032",1,6,0,0,26,0,0,0,16,13,28,0,1,65,0,5,0,1,10,3,14,8,4,16,0,15,0,6,35,0,20,5,5,67,0,4,17,6,22,38
"434484",29,0,0,0,0,0,0,1,65,0,0,1,5,1,0,17,0,0,0,0,2,0,6,23,0,0,0,0,3,0,5,12,14,21,0,0,3,0,0,1
"20684",0,2,0,2,43,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,5,0,0,1,0,0,0,21,45,0,1,0,0,4,9
"319997",0,14,0,1,0,0,0,0,21,1,22,0,0,0,0,14,1,0,39,30,8,0,12,20,0,56,0,22,7,0,42,0,8,42,0,1,33,5,0,20
"12283",0,28,0,0,30,0,15,14,18,13,29,14,18,18,0,7,29,0,23,12,4,6,17,0,9,3,0,12,49,0,34,5,0,22,1,23,7,8,0,36
"64294",0,3,0,0,8,0,2,1,0,0,2,0,0,6,0,0,0,0,2,5,34,8,0,1,7,2,0,1,0,0,7,0,0,33,3,0,17,0,0,3
